,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.02187371253967285,0.007640918804710716,0.0,0.0,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 1}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,924,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
1,0.025,0.007644953487455587,0.003126239776611328,0.006252479553222656,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 2}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,924,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
2,0.024999284744262697,0.007647942761628798,0.0,0.0,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 3}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,924,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
3,0.0343747615814209,0.006251464047692395,0.0,0.0,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 4}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.9342105263157895,0.48320413436692505,0.22295876265592032,898,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.9581993569131833,0.4891343906435198,0.23453294404168856
4,0.046880912780761716,0.009895394859886981,0.0,0.0,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 5}",0.6282051282051282,0.6282051282051282,0.5256410256410257,0.6233766233766234,0.631578947368421,0.6072351421188631,0.04107702518402244,755,0.627831715210356,0.627831715210356,0.5954692556634305,0.6290322580645161,0.6463022508038585,0.6252934389905034,0.01647857120833335
5,0.04062099456787109,0.007674755366087344,0.003126049041748047,0.006252098083496094,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 6}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6363636363636364,0.631578947368421,0.6304909560723514,0.0032021552829385037,463,0.6116504854368932,0.627831715210356,0.6310679611650486,0.6387096774193548,0.6270096463022508,0.6272538971067807,0.008827706102571008
6,0.04375772476196289,0.0062435309323859425,0.0,0.0,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 7}",0.8461538461538461,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.46770025839793283,0.19016093439914877,911,0.9223300970873787,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.48212495245998,0.22010351791161295
7,0.059375572204589847,0.011682066108469493,0.0,0.0,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 8}",0.6282051282051282,0.8461538461538461,0.6282051282051282,0.8831168831168831,0.7368421052631579,0.7441860465116279,0.10662524585298974,351,0.627831715210356,0.8252427184466019,0.627831715210356,0.8612903225806452,0.7877813504823151,0.7459955643860547,0.09924155895345677
8,0.05000028610229492,0.006234611517700464,0.0,0.0,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 9}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,476,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
9,0.031252145767211914,0.0098616244535058,0.0,0.0,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 1}",0.5769230769230769,0.6410256410256411,0.6153846153846154,0.5324675324675324,0.631578947368421,0.599483204134367,0.03996565052797147,768,0.6181229773462783,0.6019417475728155,0.6116504854368932,0.5483870967741935,0.5980707395498392,0.595634609336004,0.024658779975822047
10,0.028133106231689454,0.011690163640932909,0.0,0.0,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 2}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,476,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
11,0.04374284744262695,0.01169970974549766,0.0,0.0,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 3}",0.8205128205128205,0.782051282051282,0.9487179487179487,0.8311688311688312,0.8289473684210527,0.8423772609819121,0.05629791667528146,223,0.8252427184466019,0.8090614886731392,0.970873786407767,0.8290322580645161,0.8392282958199357,0.8546877094823919,0.058898488354088584
