,cancer log-likelihood,wine log-likelihood
1,-9.339658619484068,-7.6036955580724195
2,-2.1742203611585995,14.293966151997633
3,0.33981648443490886,27.209439169213223
4,4.133080229178878,27.67169365051002
5,4.321955458458101,28.9145719821414
6,4.475227790410326,28.96131378312043
7,4.663147654867542,29.334102541627914
8,4.919256711140625,29.369726493173918
9,5.40632233156621,30.54120250390327
