,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.03305797576904297,0.008442790940861557,0.0,0.0,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 1}",0.34782608695652173,0.34782608695652173,0.34782608695652173,0.3463414634146341,0.3480392156862745,0.34757281553398056,0.0006192993286040435,815,0.34750911300121506,0.34750911300121506,0.34750911300121506,0.3478787878787879,0.3474576271186441,0.34757275080021544,0.00015431232219401302
1,0.030275821685791016,0.00528080049155998,0.0,0.0,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 2}",0.2995169082125604,0.2946859903381642,0.2753623188405797,0.3073170731707317,0.2696078431372549,0.28932038834951457,0.01439650536983451,973,0.2867557715674362,0.2818955042527339,0.2867557715674362,0.2787878787878788,0.28934624697336564,0.28470823462977013,0.0038172775374624586
2,0.03252620697021484,0.0025506522428113475,0.0,0.0,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 3}",0.43478260869565216,0.34299516908212563,0.3719806763285024,0.33170731707317075,0.37254901960784315,0.37087378640776697,0.03582102908078986,722,0.42284325637910086,0.32563791008505466,0.3997569866342649,0.35515151515151516,0.39951573849878935,0.380581081349745,0.03515037106118765
3,0.03682384490966797,0.005735613781904797,0.0,0.0,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 4}",0.4251207729468599,0.4251207729468599,0.4251207729468599,0.4292682926829268,0.43137254901960786,0.42718446601941745,0.0026279083288485217,30,0.4264884568651276,0.4264884568651276,0.4264884568651276,0.4254545454545455,0.43099273607748184,0.42718253042548204,0.0019467312856099662
4,0.036244535446166994,0.006164409265805921,0.00020012855529785156,0.0004002571105957031,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 5}",0.38164251207729466,0.3188405797101449,0.3285024154589372,0.25365853658536586,0.3480392156862745,0.3262135922330097,0.04208938929608397,938,0.3645200486026732,0.2867557715674362,0.34386391251518833,0.2703030303030303,0.3389830508474576,0.3208851627671571,0.0360081302572358
5,0.041343069076538085,0.007864735372133329,0.0,0.0,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 6}",0.3719806763285024,0.34299516908212563,0.4251207729468599,0.4,0.39215686274509803,0.3864077669902913,0.027660473690409935,669,0.33414337788578374,0.38517618469015796,0.3973268529769137,0.3975757575757576,0.3910411622276029,0.3810526670712432,0.02389609378806454
6,0.03608427047729492,0.005916996271464438,0.0033335208892822264,0.006667041778564452,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 7}",0.3961352657004831,0.37681159420289856,0.3333333333333333,0.43902439024390244,0.37745098039215685,0.3844660194174757,0.03415801456925174,672,0.4094775212636695,0.39611178614823817,0.3511543134872418,0.41575757575757577,0.39588377723970947,0.39367699477928697,0.022610551588252942
7,0.05928273200988769,0.010986271583640118,0.0003006458282470703,0.0006012916564941406,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 8}",0.3671497584541063,0.3285024154589372,0.36231884057971014,0.375609756097561,0.31862745098039214,0.3504854368932039,0.02253264626186376,799,0.33657351154313486,0.3645200486026732,0.3450789793438639,0.3478787878787879,0.3559322033898305,0.34999670615165807,0.009539490255550885
8,0.06299428939819336,0.00583443239969135,0.00021610260009765624,0.00043220520019531254,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 9}",0.34782608695652173,0.34782608695652173,0.34299516908212563,0.3463414634146341,0.3480392156862745,0.3466019417475728,0.0019077101739605824,901,0.34750911300121506,0.34750911300121506,0.3560145808019441,0.3478787878787879,0.3474576271186441,0.34927384436036124,0.00337374892280624
9,0.024478816986083986,0.01085433228277751,0.0,0.0,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 1}",0.34782608695652173,0.34782608695652173,0.34782608695652173,0.3463414634146341,0.3480392156862745,0.34757281553398056,0.0006192993286040435,815,0.34750911300121506,0.34750911300121506,0.34750911300121506,0.3478787878787879,0.3474576271186441,0.34757275080021544,0.00015431232219401302
10,0.03387579917907715,0.003212163231163813,0.0,0.0,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 2}",0.34782608695652173,0.34782608695652173,0.34782608695652173,0.3463414634146341,0.3480392156862745,0.34757281553398056,0.0006192993286040435,815,0.34750911300121506,0.34750911300121506,0.34750911300121506,0.3478787878787879,0.3474576271186441,0.34757275080021544,0.00015431232219401302
