,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
148,0.43800787925720214,0.06280714910628359,0.11371841430664062,0.018571023114437195,3.1622776601683795,"(12, 12)",6,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12), 'filter__n': 6}",0.717201166180758,0.6909620991253644,0.6909620991253644,0.6525547445255474,0.691970802919708,0.6887397899649942,0.02068355658999082,754,0.6987600291757841,0.687454412837345,0.7348650619985412,0.6620488516223113,0.6861100984323734,0.693847690813271,0.02374222533867013
149,0.39475107192993164,0.09823457413147778,0.10653009414672851,0.0076419197840370936,3.1622776601683795,"(12, 12)",7,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12), 'filter__n': 7}",0.6516034985422741,0.6588921282798834,0.7026239067055393,0.6423357664233577,0.656934306569343,0.662485414235706,0.02088005639379268,1200,0.6590080233406272,0.662290299051787,0.7151714077315828,0.6565803864382064,0.6605905942398833,0.6707281421604174,0.02230108116626402
150,0.37485690116882325,0.03304387203621422,0.10638771057128907,0.007711021557477613,3.1622776601683795,"(12, 12)",8,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12), 'filter__n': 8}",0.6428571428571429,0.641399416909621,0.7026239067055393,0.6656934306569343,0.6978102189781021,0.6700700116686115,0.026122069607793452,970,0.6495258935083881,0.6480671043034282,0.7169948942377826,0.6656944950783813,0.7109004739336493,0.6782365722123258,0.02986952147681597
151,0.42255382537841796,0.031930291824594496,0.10322003364562989,0.006192685775157416,3.1622776601683795,"(12, 12)",9,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12), 'filter__n': 9}",0.6647230320699709,0.6647230320699709,0.6676384839650146,0.67007299270073,0.6642335766423357,0.6662777129521587,0.0022474893913019514,1056,0.6673960612691466,0.6637490882567469,0.6794310722100656,0.6656944950783813,0.6646008020415604,0.6681743037711801,0.005758860915012895
152,0.45079526901245115,0.01206971071387058,0.10663642883300781,0.007577093235121456,3.1622776601683795,"(12, 12)",10,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12), 'filter__n': 10}",0.7244897959183674,0.6997084548104956,0.6982507288629738,0.6948905109489051,0.7065693430656934,0.704784130688448,0.010564182871742165,435,0.7027716994894238,0.711889132020423,0.7199124726477024,0.7160043747721473,0.7138169886985053,0.7128789335256405,0.0057141034284806025
153,0.4052554130554199,0.026428139130721763,0.1033205509185791,0.0062570439342758966,3.1622776601683795,"(12, 12)",11,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12), 'filter__n': 11}",0.7113702623906706,0.6865889212827988,0.6836734693877551,0.7007299270072993,0.6875912408759124,0.6939906651108518,0.010486617451730016,648,0.6885485047410649,0.6845368344274252,0.7082421590080233,0.7087130878600073,0.7025154939846883,0.6985112160042417,0.010092993999967477
154,0.32939767837524414,0.005437692107945038,0.10723834037780762,0.00882772778525155,3.1622776601683795,"(12, 12, 12)",1,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 1}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,1090,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
155,0.34901838302612304,0.0213419128582671,0.10651955604553223,0.007710951241358888,3.1622776601683795,"(12, 12, 12)",2,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 2}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,1090,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
156,0.4592577457427979,0.07399644237457316,0.11165542602539062,0.00977244663259889,3.1622776601683795,"(12, 12, 12)",3,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 3}",0.6690962099125365,0.6880466472303207,0.706997084548105,0.6744525547445256,0.6934306569343066,0.6864060676779463,0.013555806881934758,787,0.6582786287381474,0.7024070021881839,0.6969365426695843,0.7061611374407583,0.6948596427269413,0.691728590752723,0.017193912196457488
157,0.35413098335266113,0.01987820637850518,0.1064638614654541,0.007691610183374809,3.1622776601683795,"(12, 12, 12)",4,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 4}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,1090,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
158,0.4939741134643555,0.1103732987817311,0.10339846611022949,0.006248651976566439,3.1622776601683795,"(12, 12, 12)",5,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 5}",0.7230320699708455,0.6982507288629738,0.6895043731778425,0.6656934306569343,0.6656934306569343,0.6884480746791132,0.0215808083609026,760,0.6845368344274252,0.7078774617067833,0.712618526622903,0.6638716733503464,0.6642362376959533,0.6866281467606823,0.02073963110556586
159,0.44817662239074707,0.12940945174132298,0.10656147003173828,0.007680109704105488,3.1622776601683795,"(12, 12, 12)",6,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 6}",0.6705539358600583,0.6720116618075802,0.6967930029154519,0.6043795620437956,0.7051094890510949,0.6697782963827305,0.035373055135640326,974,0.6663019693654267,0.6652078774617067,0.7345003646973013,0.6274152387896463,0.7269413051403573,0.6840733510908876,0.04065074409866148
160,0.48674659729003905,0.07296301409838513,0.10490121841430664,0.006234169808005913,3.1622776601683795,"(12, 12, 12)",7,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 7}",0.6865889212827988,0.6749271137026239,0.6953352769679301,0.7226277372262774,0.7167883211678832,0.6992415402567095,0.01800578724644924,533,0.6783369803063457,0.6783369803063457,0.7264770240700219,0.7090776522056143,0.7276704338315713,0.7039798141439798,0.021947517959852208
161,0.4951022148132324,0.031888391122911676,0.10303297042846679,0.006424355581884724,3.1622776601683795,"(12, 12, 12)",8,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 8}",0.7580174927113703,0.7099125364431487,0.7113702623906706,0.7197080291970803,0.6817518248175183,0.7161610268378062,0.024537906768556196,221,0.7133479212253829,0.7323121808898614,0.7323121808898614,0.7229310973386803,0.7203791469194313,0.7242565054526435,0.0072880126125914775
162,0.47450838088989256,0.042049807907763526,0.11068024635314941,0.00917941266928184,3.1622776601683795,"(12, 12, 12)",9,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 9}",0.7084548104956269,0.7128279883381924,0.706997084548105,0.6905109489051094,0.6861313868613139,0.7009918319719953,0.010605482723638135,497,0.6841721371261853,0.7177242888402626,0.7049598832968637,0.7167335034633613,0.7214728399562523,0.7090125305365851,0.013595856434551
163,0.5209345340728759,0.05054059018716808,0.11394615173339843,0.0038370904333045,3.1622776601683795,"(12, 12, 12)",10,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 10}",0.7128279883381924,0.7157434402332361,0.7186588921282799,0.691970802919708,0.6905109489051094,0.705950991831972,0.012151662829287356,395,0.7060539752005836,0.7111597374179431,0.7064186725018234,0.7145461173897193,0.7189208895370033,0.7114198784094146,0.004897166307372001
164,0.5393973827362061,0.06979567195074739,0.11039061546325683,0.010735259884222983,3.1622776601683795,"(12, 12, 12)",11,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 11}",0.7040816326530612,0.6822157434402333,0.6982507288629738,0.7036496350364964,0.7036496350364964,0.6983663943990666,0.008360245334528392,553,0.6896425966447848,0.6994894237782641,0.7228300510576222,0.7119941669704702,0.7163689391177542,0.7080650355137792,0.011960986109833385
165,0.32357306480407716,0.011179949756055107,0.1064082145690918,0.007663109131362042,3.1622776601683795,"(18,)",1,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 1}",0.6486880466472303,0.6384839650145773,0.6384839650145773,0.6642335766423357,0.6656934306569343,0.6511085180863477,0.011911814902517581,1242,0.6258205689277899,0.6571845368344275,0.6261852662290299,0.6707983959168793,0.6649653663871673,0.6489908268590587,0.019260567555285685
166,0.3133883476257324,0.006292068126588385,0.10561156272888184,0.0079391786169693,3.1622776601683795,"(18,)",2,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 2}",0.6690962099125365,0.6661807580174927,0.6632653061224489,0.6759124087591241,0.6773722627737226,0.6703617269544924,0.005465701121162438,966,0.674325309992706,0.6648431801604668,0.6652078774617067,0.6755377324097703,0.6748086037185563,0.6709445407486413,0.00484961647241386
167,0.39653472900390624,0.040067903746237525,0.10968484878540039,0.007661681590942131,3.1622776601683795,"(18,)",3,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 3}",0.7405247813411079,0.6909620991253644,0.6676384839650146,0.7021897810218978,0.708029197080292,0.7018669778296382,0.023768048230761826,479,0.7060539752005836,0.6827133479212254,0.7013129102844639,0.7090776522056143,0.7094422165512213,0.7017200204326217,0.009939512671756141
168,0.34197397232055665,0.03752559423408597,0.11271138191223144,0.006221061223618188,3.1622776601683795,"(18,)",4,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 4}",0.6588921282798834,0.6603498542274052,0.6676384839650146,0.6875912408759124,0.6715328467153284,0.6691948658109685,0.010300521884438156,983,0.649890590809628,0.6725018234865062,0.674690007293946,0.7087130878600073,0.6667881881152024,0.6745167395130579,0.019181542457563712
169,0.41071581840515137,0.021576862122859027,0.10971574783325196,0.007423162916565418,3.1622776601683795,"(18,)",5,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 5}",0.7346938775510204,0.7040816326530612,0.7230320699708455,0.6978102189781021,0.7021897810218978,0.7123687281213535,0.01411720436154291,265,0.7064186725018234,0.7100656455142232,0.724653537563822,0.7265767407947503,0.7196500182282173,0.7174729229205673,0.007952919984692964
170,0.44049525260925293,0.07043730897275874,0.11488885879516601,0.007815171029689063,3.1622776601683795,"(18,)",6,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 6}",0.7157434402332361,0.6909620991253644,0.7186588921282799,0.6905109489051094,0.6627737226277373,0.6957409568261377,0.02030732974019491,612,0.674325309992706,0.7180889861415025,0.7075127644055434,0.7127232956616842,0.6992344148742253,0.7023769542151322,0.015343152035918673
171,0.37410602569580076,0.027344195998677764,0.10327811241149902,0.00626355600383118,3.1622776601683795,"(18,)",7,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 7}",0.6880466472303207,0.6938775510204082,0.6953352769679301,0.6978102189781021,0.6656934306569343,0.6881563593932322,0.011675505363474907,763,0.6779722830051058,0.712618526622903,0.7137126185266229,0.7065257017863653,0.6777251184834123,0.6977108496848817,0.01640144823820939
172,0.378732967376709,0.03958322896035602,0.10337233543395996,0.006148496259368046,3.1622776601683795,"(18,)",8,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 8}",0.7332361516034985,0.673469387755102,0.6880466472303207,0.6832116788321168,0.6832116788321168,0.6922403733955659,0.021046042009839856,698,0.7071480671043034,0.6965718453683443,0.6969365426695843,0.6868392271235874,0.6857455340867663,0.6946482432705172,0.007815639692816956
173,0.37811837196350095,0.025178068598365248,0.10624632835388184,0.007917492923053077,3.1622776601683795,"(18,)",9,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 9}",0.7303206997084548,0.6880466472303207,0.706997084548105,0.6861313868613139,0.6934306569343066,0.7009918319719953,0.016384168693488483,497,0.6954777534646244,0.7045951859956237,0.7086068563092633,0.7079839591687933,0.7043383157127233,0.7042004141302056,0.004690237019500514
174,0.3957498550415039,0.023445508349576108,0.10975275039672852,0.007531640866391929,3.1622776601683795,"(18,)",10,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 10}",0.7215743440233237,0.6822157434402333,0.7244897959183674,0.67007299270073,0.6861313868613139,0.6969078179696616,0.02200678224945388,589,0.7020423048869439,0.7031363967906638,0.7166301969365426,0.7043383157127233,0.6919431279620853,0.7036180684577917,0.007859434046547707
175,0.35640363693237304,0.01757406681432712,0.11115283966064453,0.009076786390457043,3.1622776601683795,"(18,)",11,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,), 'filter__n': 11}",0.7084548104956269,0.6763848396501457,0.6865889212827988,0.708029197080292,0.7051094890510949,0.6969078179696616,0.013055085795288334,589,0.7035010940919038,0.7016776075857039,0.7027716994894238,0.7079839591687933,0.7036091870215093,0.7039087094714669,0.0021510058770335874
176,0.35918211936950684,0.016651463664800675,0.11320905685424805,0.012067823291111559,3.1622776601683795,"(18, 18)",1,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 1}",0.6647230320699709,0.6661807580174927,0.6661807580174927,0.6656934306569343,0.6656934306569343,0.6656942823803967,0.000532441962967359,1066,0.6652078774617067,0.6659372720641867,0.6659372720641867,0.6660590594239884,0.6660590594239884,0.6658401080876114,0.000320773008971198
177,0.33672280311584474,0.010311756052862938,0.1134035587310791,0.006964223635416869,3.1622776601683795,"(18, 18)",2,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 2}",0.6676384839650146,0.6690962099125365,0.6690962099125365,0.6671532846715329,0.6598540145985401,0.6665694282380397,0.0034443621258016407,1050,0.6692195477753464,0.6692195477753464,0.6706783369803063,0.6631425446591324,0.6649653663871673,0.6674450687154598,0.0028779232940657554
178,0.39723896980285645,0.03351480375321435,0.10769515037536621,0.009484479313272683,3.1622776601683795,"(18, 18)",3,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 3}",0.7128279883381924,0.7011661807580175,0.6676384839650146,0.6686131386861314,0.6948905109489051,0.6890315052508752,0.018015051283029736,752,0.6845368344274252,0.7071480671043034,0.6856309263311452,0.6995989792198323,0.7010572366022603,0.6955944087369932,0.008954407026368006
179,0.4545786380767822,0.03865490898348005,0.12014255523681641,0.00583233397402114,3.1622776601683795,"(18, 18)",4,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 4}",0.717201166180758,0.7040816326530612,0.685131195335277,0.7094890510948905,0.7036496350364964,0.7039089848308051,0.01059059189990042,461,0.6918307804522247,0.7104303428154631,0.7159008023340627,0.7141815530441122,0.7119941669704702,0.7088675291232666,0.008719803190822072
180,0.3407472610473633,0.005956275766276275,0.11256685256958007,0.011549875551736843,3.1622776601683795,"(18, 18)",5,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 5}",0.673469387755102,0.6603498542274052,0.6836734693877551,0.6043795620437956,0.656934306569343,0.6557759626604434,0.027398964882988416,1238,0.6626549963530269,0.650984682713348,0.6477024070021882,0.6646008020415604,0.6492890995260664,0.655046397527238,0.007109931449047735
181,0.42440261840820315,0.04164340160642807,0.11087565422058106,0.008999382832879505,3.1622776601683795,"(18, 18)",6,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 6}",0.6982507288629738,0.7113702623906706,0.6982507288629738,0.6934306569343066,0.7007299270072993,0.7004084014002334,0.005971576557296149,505,0.675054704595186,0.7155361050328227,0.7184536834427425,0.7101713452424353,0.7090776522056143,0.7056586981037601,0.01568395656388204
182,0.33458828926086426,0.003101561690491732,0.11259684562683106,0.011837377917124928,3.1622776601683795,"(18, 18)",7,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 7}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,1090,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
183,0.47545862197875977,0.06673005211352045,0.10879535675048828,0.00858496270399044,3.1622776601683795,"(18, 18)",8,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 8}",0.7478134110787172,0.7128279883381924,0.6967930029154519,0.7007299270072993,0.6963503649635037,0.7109101516919487,0.019396307135683345,285,0.7137126185266229,0.7221006564551422,0.7366885485047411,0.7222019686474663,0.7116296026248633,0.7212666789517671,0.008824300706993861
184,0.37389492988586426,0.06322675784439438,0.11113643646240234,0.009067329676775468,3.1622776601683795,"(18, 18)",9,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 9}",0.6559766763848397,0.6749271137026239,0.6632653061224489,0.6525547445255474,0.6963503649635037,0.6686114352392065,0.015840490131708945,989,0.6644784828592268,0.6648431801604668,0.6564551422319475,0.6616842872767044,0.7050674444039373,0.6705057073864565,0.017539333793882023
185,0.579143762588501,0.04442003619485355,0.10578017234802246,0.008176062914984824,3.1622776601683795,"(18, 18)",10,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 10}",0.750728862973761,0.7215743440233237,0.7040816326530612,0.6978102189781021,0.7153284671532847,0.7179113185530922,0.018399906713837517,202,0.7202771699489424,0.7257476294675419,0.7337709700948213,0.7254830477579293,0.7276704338315713,0.7265898502201613,0.0043478827787479775
186,0.5055435180664063,0.09461566934794285,0.1065436840057373,0.007623113358666055,3.1622776601683795,"(18, 18)",11,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 11}",0.7405247813411079,0.673469387755102,0.7084548104956269,0.710948905109489,0.6832116788321168,0.7033255542590432,0.023516393201064672,466,0.711524434719183,0.6841721371261853,0.7199124726477024,0.7247539190667153,0.6926722566532993,0.7066070440426171,0.01567180642112253
187,0.35564913749694826,0.007514563939477218,0.11254715919494629,0.006387002822586484,3.1622776601683795,"(18, 18, 18)",1,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 1}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,1090,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
188,0.35765576362609863,0.008016931172199508,0.11237626075744629,0.011707948485932738,3.1622776601683795,"(18, 18, 18)",2,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 2}",0.6676384839650146,0.6647230320699709,0.6647230320699709,0.6671532846715329,0.6686131386861314,0.6665694282380397,0.0015798461780690617,1050,0.6666666666666666,0.6652078774617067,0.6695842450765864,0.6682464454976303,0.6682464454976303,0.6675903360400441,0.0015077072975536222
189,0.45767979621887206,0.06599739962654606,0.1126929759979248,0.011640616421148633,3.1622776601683795,"(18, 18, 18)",3,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 3}",0.7303206997084548,0.7040816326530612,0.7099125364431487,0.6671532846715329,0.6627737226277373,0.6948658109684948,0.025944603797169685,622,0.6976659372720642,0.7129832239241429,0.7078774617067833,0.6653299307327744,0.6653299307327744,0.6898372968737079,0.020609177989657515
190,0.48198280334472654,0.06520863372624879,0.10630645751953124,0.007342279201150678,3.1622776601683795,"(18, 18, 18)",4,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 4}",0.7040816326530612,0.7011661807580175,0.6545189504373178,0.689051094890511,0.691970802919708,0.6881563593932322,0.01772336881697391,763,0.6991247264770241,0.7056892778993435,0.6663019693654267,0.7094422165512213,0.7039737513671163,0.6969063883320266,0.015657491772128274
191,0.4665958404541016,0.058047187573525075,0.11648211479187012,0.015150548980529551,3.1622776601683795,"(18, 18, 18)",5,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 5}",0.6647230320699709,0.6924198250728864,0.685131195335277,0.6905109489051094,0.7021897810218978,0.6869894982497082,0.012428048070756564,775,0.6652078774617067,0.6914660831509847,0.6983953318745442,0.6970470288005833,0.7105359095880422,0.6925304461751722,0.015010987611348996
192,0.5078787803649902,0.05810348180466387,0.10951728820800781,0.00778637104807894,3.1622776601683795,"(18, 18, 18)",6,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 6}",0.7332361516034985,0.6953352769679301,0.7026239067055393,0.6978102189781021,0.6846715328467153,0.7027421236872812,0.016345632486239856,473,0.7100656455142232,0.7024070021881839,0.7188183807439825,0.7068902661319723,0.7068902661319723,0.7090143121420667,0.005475486293347052
193,0.3698237895965576,0.004852567501441741,0.11472034454345703,0.007261321065104053,3.1622776601683795,"(18, 18, 18)",7,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 7}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,1090,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
194,0.3902703285217285,0.029582265798518265,0.10656037330627441,0.007667887814788333,3.1622776601683795,"(18, 18, 18)",8,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 8}",0.6647230320699709,0.6690962099125365,0.6647230320699709,0.6656934306569343,0.6613138686131387,0.6651108518086347,0.0024874442755540536,1090,0.6652078774617067,0.6706783369803063,0.6652078774617067,0.6649653663871673,0.6620488516223113,0.6656216619826396,0.002796715754990505
195,0.5312402725219727,0.1339724578903333,0.10966348648071289,0.012535008728858828,3.1622776601683795,"(18, 18, 18)",9,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 9}",0.706997084548105,0.6880466472303207,0.7142857142857143,0.672992700729927,0.7124087591240876,0.6989498249708285,0.015957685052020318,544,0.6892778993435449,0.6921954777534646,0.7352297592997812,0.6707983959168793,0.7283995625227853,0.703180218967291,0.02459963340953549
196,0.5034319877624511,0.0512114393868712,0.11281261444091797,0.006270458748113121,3.1622776601683795,"(18, 18, 18)",10,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 10}",0.6807580174927114,0.7142857142857143,0.6705539358600583,0.6905109489051094,0.67007299270073,0.6852392065344224,0.016356327900930303,809,0.6768781911013858,0.7195477753464624,0.6721371261852662,0.7291286912139993,0.6886620488516223,0.6972707665397472,0.022947154580192617
197,0.6615405082702637,0.07072727631064545,0.09975643157958984,0.001468768683854208,3.1622776601683795,"(18, 18, 18)",11,"{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 11}",0.7011661807580175,0.7186588921282799,0.7084548104956269,0.7299270072992701,0.7138686131386861,0.7144107351225204,0.009694424291637369,246,0.6932895696571846,0.7272064186725018,0.7330415754923414,0.7309515129420343,0.7342325920524972,0.7237443337633118,0.015413399275313565
198,0.3133872032165527,0.006271504223771245,0.11358523368835449,0.006922466271649964,1.0,"(6,)",1,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'filter__n': 1}",0.673469387755102,0.6151603498542274,0.6341107871720116,0.6204379562043796,0.6744525547445256,0.6435239206534422,0.02560903382271116,1248,0.6477024070021882,0.6360320933625091,0.6575492341356673,0.6347065257017863,0.6514764855997084,0.6454933491603718,0.008853170531928608
199,0.38137221336364746,0.02707731994065046,0.10338687896728516,0.006262860040592123,1.0,"(6,)",2,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'filter__n': 2}",0.6807580174927114,0.6632653061224489,0.6486880466472303,0.656934306569343,0.6715328467153284,0.6642357059509918,0.011157279748537448,1176,0.6688548504741065,0.6732312180889861,0.674325309992706,0.6762668611009843,0.6762668611009843,0.6737890201515535,0.002728522379674298
200,0.3071338176727295,0.007690126300378264,0.10432300567626954,0.008067930445819438,1.0,"(6,)",3,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'filter__n': 3}",0.3250728862973761,0.32798833819241985,0.3236151603498542,0.32262773722627736,0.33284671532846716,0.3264294049008168,0.003681938680998747,1275,0.32713347921225383,0.3264040846097739,0.32859226841721373,0.32810791104629966,0.32701421800947866,0.32745039225900396,0.0007901460204698229
201,0.4425646781921387,0.03262357078456316,0.10750832557678222,0.009263977585235575,1.0,"(6,)",4,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'filter__n': 4}",0.6909620991253644,0.6836734693877551,0.6967930029154519,0.6452554744525547,0.6175182481751825,0.6668611435239207,0.030526840879693474,1036,0.6779722830051058,0.6765134938001459,0.6728665207877462,0.6576740794750273,0.6430915056507474,0.6656235765437545,0.013374825702149887
202,0.4279208183288574,0.03988567958602353,0.10010457038879395,0.009868765691888947,1.0,"(6,)",5,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'filter__n': 5}",0.6720116618075802,0.7157434402332361,0.6909620991253644,0.7051094890510949,0.6963503649635037,0.6960326721120187,0.014657623864331278,610,0.675054704595186,0.7312180889861415,0.737417943107221,0.7047028800583303,0.7134524243528982,0.7123692082199555,0.02206824664999799
203,0.43716888427734374,0.034144626478765865,0.10650854110717774,0.0074983513610226435,1.0,"(6,)",6,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'filter__n': 6}",0.6472303206997084,0.6778425655976676,0.6763848396501457,0.6832116788321168,0.6686131386861314,0.6706534422403734,0.01261170036471199,958,0.6641137855579868,0.6830780452224654,0.6951130561633844,0.6857455340867663,0.6609551585854904,0.6778011159232187,0.01312853631458726
204,0.38785395622253416,0.03620594009916005,0.10646982192993164,0.007745840234761242,1.0,"(6,)",7,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'filter__n': 7}",0.6209912536443148,0.7201166180758017,0.6676384839650146,0.7065693430656934,0.7167883211678832,0.6864060676779463,0.03768172432350778,787,0.6177972283005105,0.7312180889861415,0.6907366885485048,0.7313160772876413,0.7291286912139993,0.7000393548673595,0.04392457922068361
205,0.4208658695220947,0.02262100961551756,0.10891656875610352,0.00862139543993949,1.0,"(6,)",8,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'filter__n': 8}",0.7376093294460642,0.6763848396501457,0.6895043731778425,0.708029197080292,0.6905109489051094,0.7004084014002334,0.021152075246202967,505,0.7045951859956237,0.7111597374179431,0.700218818380744,0.7130878600072913,0.7141815530441122,0.7086486309691429,0.005368757643382812
