,cancer log-likelihood,wine log-likelihood
1,-5.99474117721766,-7.6036955580724195
2,1.3626117778279838,14.293966151997633
3,1.7880936348004044,27.209439169213223
4,1.9154450270385623,27.67169365051002
5,1.9862358016226587,28.9145719821414
6,3.309179709592634,28.96131378312043
7,2.4948193676416075,29.334102541627914
8,3.366590841734724,29.369726493173918
9,3.945287254970188,30.54120250390327
