0,0.30127254471043224
1,0.26866347671384977
2,0.18503370459413707
3,0.15060657178812564
4,0.07201408079870036
5,0.015508847695841193
6,0.0055190461774633544
7,0.0005207309832644974
8,0.0005139319921001638
9,0.0003470645460857575
10,0.0
