,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
941,0.03749585151672363,0.012517935769613926,0.0,0.0,3.1622776601683795e-05,"(12, 12, 12)",6,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 6}",0.9487179487179487,0.9230769230769231,0.8333333333333334,0.8701298701298701,0.881578947368421,0.8914728682170543,0.04065626283347122,393,0.8867313915857605,0.883495145631068,0.8996763754045307,0.9129032258064517,0.909967845659164,0.898554796817395,0.01186574095428523
942,0.025000286102294923,0.007654330354265637,0.0031250953674316407,0.006250190734863282,3.1622776601683795e-05,"(12, 12, 12)",7,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 7}",0.9487179487179487,0.9743589743589743,0.9358974358974359,0.9090909090909091,0.9342105263157895,0.9405684754521964,0.0212836762860365,42,0.9385113268608414,0.9320388349514563,0.941747572815534,0.9451612903225807,0.9421221864951769,0.9399162422891179,0.0044667174509837515
943,0.02187666893005371,0.007642698327383207,0.0,0.0,3.1622776601683795e-05,"(12, 12, 12)",8,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 8}",0.9102564102564102,0.8974358974358975,0.8589743589743589,0.8571428571428571,0.9210526315789473,0.8888888888888888,0.026282848485060666,418,0.9093851132686084,0.8737864077669902,0.9029126213592233,0.8838709677419355,0.9356913183279743,0.9011292856929464,0.021500491095295157
944,0.031254816055297854,1.3209680294471702e-05,0.0,0.0,3.1622776601683795e-05,"(12, 12, 12)",9,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 9}",0.8974358974358975,0.9487179487179487,0.9230769230769231,0.922077922077922,0.9210526315789473,0.9224806201550387,0.01629942453046655,93,0.9352750809061489,0.919093851132686,0.912621359223301,0.9354838709677419,0.9292604501607717,0.92634692247813,0.009084961362378564
945,0.015620231628417969,2.3622938251630013e-05,0.0,0.0,3.1622776601683795e-05,"(18,)",1,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,), 'rp__n_components': 1}",0.8461538461538461,0.9871794871794872,0.9358974358974359,0.935064935064935,0.881578947368421,0.917312661498708,0.04886190914067687,163,0.9352750809061489,0.8996763754045307,0.912621359223301,0.9193548387096774,0.932475884244373,0.9198807076976063,0.013090568517837534
946,0.018756294250488283,0.006229346073464157,0.0,0.0,3.1622776601683795e-05,"(18,)",2,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,), 'rp__n_components': 2}",0.9487179487179487,0.9743589743589743,0.9743589743589743,0.922077922077922,0.9078947368421053,0.9457364341085271,0.026918708786100285,14,0.9449838187702265,0.9385113268608414,0.9352750809061489,0.9387096774193548,0.9421221864951769,0.9399204180903498,0.0033321584348247795
947,0.037502098083496097,0.012516683946031833,0.0,0.0,3.1622776601683795e-05,"(18,)",3,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,), 'rp__n_components': 3}",0.6282051282051282,0.8846153846153846,0.9102564102564102,0.8961038961038961,0.868421052631579,0.8372093023255814,0.10589671605152692,527,0.627831715210356,0.8964401294498382,0.8770226537216829,0.9129032258064517,0.9035369774919614,0.843546940336058,0.10849928118153811
948,0.03437399864196777,0.01821920762409241,0.0,0.0,3.1622776601683795e-05,"(18,)",4,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,), 'rp__n_components': 4}",0.6282051282051282,0.9230769230769231,0.8846153846153846,0.9090909090909091,0.631578947368421,0.7958656330749354,0.1355207146367536,567,0.627831715210356,0.8802588996763754,0.8867313915857605,0.9032258064516129,0.6270096463022508,0.7850114918452711,0.12889041566975362
949,0.006257343292236328,0.007663652382655894,0.009362745285034179,0.00764465689153407,3.1622776601683795e-05,"(18,)",5,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,), 'rp__n_components': 5}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,699,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
950,0.04063096046447754,0.012487736390274711,0.0,0.0,3.1622776601683795e-05,"(18,)",6,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,), 'rp__n_components': 6}",0.8846153846153846,0.9102564102564102,0.8974358974358975,0.8701298701298701,0.8947368421052632,0.8914728682170543,0.013434357026699362,393,0.8802588996763754,0.889967637540453,0.8932038834951457,0.8870967741935484,0.9389067524115756,0.8978867894634197,0.02094968669752865
951,0.037499523162841795,0.00764094986331113,0.0,0.0,3.1622776601683795e-05,"(18,)",7,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,), 'rp__n_components': 7}",0.8461538461538461,0.8333333333333334,0.9230769230769231,0.9090909090909091,0.8552631578947368,0.8733850129198967,0.03589726609455314,494,0.8543689320388349,0.8284789644012945,0.912621359223301,0.9,0.9131832797427653,0.8817305070812391,0.034239388464936425
952,0.02812504768371582,0.011685375551257107,0.0,0.0,3.1622776601683795e-05,"(18,)",8,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,), 'rp__n_components': 8}",0.7692307692307693,0.9230769230769231,0.8846153846153846,0.922077922077922,0.9078947368421053,0.8811369509043928,0.0579230355671878,465,0.8414239482200647,0.8446601941747572,0.9061488673139159,0.9258064516129032,0.9260450160771704,0.8888168954797623,0.03808008191667068
