,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
164,0.0885307788848877,0.007382163333962442,0.0,0.0,1.0,"(6,)",3,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 3}",0.3350831146106737,0.3350831146106737,0.3345008756567426,0.3348891481913652,0.0002744300152253252,1041,0.3347921225382932,0.3347921225382932,0.3350831146106737,0.3348891198957534,0.00013717497843450957
165,0.11979206403096516,0.007384873419961867,0.0,0.0,1.0,"(6,)",4,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 4}",0.6649168853893264,0.6596675415573053,0.3345008756567426,0.5530921820303384,0.15451463189830314,1028,0.6630196936542669,0.6590809628008752,0.336832895888014,0.552977850781052,0.1528460217440392
166,0.11459231376647949,0.0194760347234817,0.0,0.0,1.0,"(6,)",5,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 5}",0.6649168853893264,0.6649168853893264,0.6663747810858144,0.6654025670945157,0.0006871583144391943,280,0.6652078774617067,0.6643326039387308,0.6583552055993,0.6626318956665792,0.003045114599231452
167,0.16146771113077799,0.019510348707984647,0.0,0.0,1.0,"(6,)",6,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 6}",0.6570428696412949,0.668416447944007,0.6768826619964974,0.6674445740956826,0.008128086384527087,153,0.6603938730853391,0.6656455142231947,0.6745406824146981,0.6668600232410773,0.005838911294993162
168,0.1406254768371582,0.012769841955616562,0.0,0.0,1.0,"(6,)",7,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 7}",0.6666666666666666,0.6649168853893264,0.6672504378283712,0.6662777129521587,0.0009915245231214666,196,0.6652078774617067,0.6660831509846827,0.663167104111986,0.6648193775194585,0.0012217559753039333
169,0.15623943010965982,0.02211289274848364,0.0,0.0,1.0,"(6,)",8,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 8}",0.6649168853893264,0.6307961504811899,0.6654991243432574,0.6537339556592765,0.01622476733415598,957,0.6660831509846827,0.6350109409190372,0.6649168853893264,0.6553369924310154,0.014380573039357006
170,0.18229063351949057,0.026535167818755173,0.0,0.0,1.0,"(6,)",9,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 9}",0.6649168853893264,0.6649168853893264,0.6646234676007006,0.6648191365227538,0.00013829828398854389,556,0.6652078774617067,0.6652078774617067,0.6675415573053368,0.6659857707429168,0.0011001072283661313
171,0.083342711130778,0.00738232959357217,0.005196332931518555,0.007348724506359483,1.0,"(6, 6)",1,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 1}",0.6500437445319335,0.6649168853893264,0.6628721541155866,0.6592765460910152,0.0065831363826279075,854,0.6608315098468271,0.6652078774617067,0.65748031496063,0.6611732340897213,0.003164004545471671
172,0.07813080151875813,0.01275571648070197,0.00521397590637207,0.007373675440677933,1.0,"(6, 6)",2,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 2}",0.6649168853893264,0.6649168853893264,0.6654991243432574,0.6651108518086347,0.00027443001522529904,294,0.6652078774617067,0.6652078774617067,0.6649168853893264,0.6651108801042466,0.00013717497843445726
173,0.09893957773844402,0.007377105619560132,0.0,0.0,1.0,"(6, 6)",3,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 3}",0.6649168853893264,0.6649168853893264,0.6672504378283712,0.6656942823803967,0.0010998866136530372,238,0.6652078774617067,0.6652078774617067,0.6649168853893264,0.6651108801042466,0.00013717497843445726
174,0.11978952089945476,0.02653027477364278,0.0,0.0,1.0,"(6, 6)",4,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 4}",0.6649168853893264,0.6649168853893264,0.6637478108581436,0.6645274212368728,0.0005510265832024392,581,0.6660831509846827,0.6643326039387308,0.6627296587926509,0.6643818045720215,0.001369499421258681
175,0.16147462526957193,0.0531212088160659,0.0,0.0,1.0,"(6, 6)",5,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 5}",0.6649168853893264,0.6535433070866141,0.638353765323993,0.6522753792298717,0.010880573891611664,988,0.6652078774617067,0.6630196936542669,0.6513560804899388,0.6598612172019708,0.006080024668894688
176,0.14063453674316406,0.012756698038162217,0.0,0.0,1.0,"(6, 6)",6,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 6}",0.6649168853893264,0.6649168853893264,0.6654991243432574,0.6651108518086347,0.00027443001522529904,294,0.6652078774617067,0.6660831509846827,0.6649168853893264,0.6654026379452386,0.0004956427437763133
177,0.13019180297851562,0.007352434088760793,0.0052076975504557295,0.007364796504591637,1.0,"(6, 6)",7,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 7}",0.6649168853893264,0.6649168853893264,0.6654991243432574,0.6651108518086347,0.00027443001522529904,294,0.6652078774617067,0.6652078774617067,0.6649168853893264,0.6651108801042466,0.00013717497843445726
178,0.15104269981384277,0.019463930509512967,0.005202929178873698,0.007358053008829894,1.0,"(6, 6)",8,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 8}",0.6649168853893264,0.6649168853893264,0.6637478108581436,0.6645274212368728,0.0005510265832024392,581,0.6652078774617067,0.6652078774617067,0.6614173228346457,0.6639443592526865,0.0017868845875019259
179,0.2343741257985433,0.012765838025813893,0.0,0.0,1.0,"(6, 6)",9,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 9}",0.6649168853893264,0.6622922134733158,0.6654991243432574,0.6642357059509918,0.0013949552440256266,670,0.6647702407002188,0.6656455142231947,0.663167104111986,0.6645276196784665,0.0010262481473739017
