,cancer log-likelihood,contra log-likelihood
1,-8.513631199229536,-12.770446798844304
2,-4.570680121078181,-9.519235557730596
3,-2.874912606350367,-6.90626482717021
4,-2.732132060184164,-1.0670219043827869
5,-2.6250266811039684,2.6995072559975553
6,-2.263298602320332,2.8409930529625336
7,-0.6698070655213704,11.67166688806731
8,-0.7521428758656986,9.421337001864831
9,-0.5941130434720784,11.893030339909975
