,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0.02541009585062663,0.00694021340984732,0.0,0.0,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 1}",0.22608695652173913,0.22740524781341107,0.22514619883040934,0.2262135922330097,0.0009255057877086339,1028,0.22627737226277372,0.22561863173216884,0.22674418604651161,0.2262133966804847,0.00046172703695352357
1,0.037989139556884766,0.005223521636429215,0.0052184263865153,0.007379969370055559,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 2}",0.4057971014492754,0.3760932944606414,0.39766081871345027,0.3932038834951456,0.01253839609044646,718,0.38686131386861317,0.4264919941775837,0.38226744186046513,0.3985402499688873,0.019853646486864912
2,0.06665635108947754,0.02538865280830287,0.0,0.0,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 3}",0.42028985507246375,0.44314868804664725,0.3362573099415205,0.4,0.04590217766554546,692,0.4233576642335766,0.44250363901018924,0.3372093023255814,0.4010235351897824,0.045795446095083354
3,0.07730658849080403,0.006395377830666389,0.0,0.0,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 4}",0.4028985507246377,0.40816326530612246,0.39473684210526316,0.40194174757281553,0.005516601832058542,677,0.42627737226277373,0.43377001455604075,0.40843023255813954,0.42282587312565134,0.010628915675190235
4,0.049059152603149414,0.0031106454807525354,0.0,0.0,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 5}",0.3507246376811594,0.23323615160349853,0.22807017543859648,0.270873786407767,0.056707909108688975,1008,0.34306569343065696,0.22561863173216884,0.22819767441860464,0.2656273331938101,0.0547673113722858
5,0.06719787915547688,0.012781753342971752,0.0,0.0,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 6}",0.4260869565217391,0.3819241982507289,0.4269005847953216,0.4116504854368932,0.021006982990992722,561,0.42773722627737226,0.42503639010189226,0.4258720930232558,0.42621523646750675,0.0011289935279397256
6,0.06619755427042644,0.002213756554012582,0.0003331502278645833,0.0004711455705537808,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 7}",0.23478260869565218,0.24198250728862974,0.28362573099415206,0.25339805825242717,0.0215140981515632,1027,0.2364963503649635,0.23580786026200873,0.3241279069767442,0.26547737253457215,0.041473143096223734
7,0.07207624117533366,0.004303614781339238,0.0,0.0,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 8}",0.4260869565217391,0.446064139941691,0.4269005847953216,0.4330097087378641,0.009230137572944703,107,0.42627737226277373,0.44395924308588064,0.4258720930232558,0.4320362361239701,0.008432462434972055
8,0.07209944725036621,0.009299745923821313,0.005217949549357097,0.007379295020479385,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 9}",0.4260869565217391,0.42565597667638483,0.4269005847953216,0.4262135922330097,0.0005153877544269822,212,0.42627737226277373,0.4264919941775837,0.4258720930232558,0.42621381982120443,0.00025703248161317114
9,0.051249186197916664,0.015506378425686775,0.0,0.0,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 1}",0.34782608695652173,0.40816326530612246,0.4502923976608187,0.40194174757281553,0.04207175242022768,677,0.34744525547445254,0.42503639010189226,0.40843023255813954,0.3936372927114948,0.03335885035162539
10,0.03816326459248861,0.009723727522231754,0.00016657511393229166,0.0002355727852768904,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 2}",0.40869565217391307,0.42565597667638483,0.4152046783625731,0.41650485436893203,0.006991072982320873,507,0.3956204379562044,0.44250363901018924,0.3953488372093023,0.4111576380585653,0.022165247174888228
11,0.04825814565022787,0.012781063260739333,0.005212068557739258,0.007370978042373235,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 3}",0.34782608695652173,0.3469387755102041,0.347953216374269,0.34757281553398056,0.0004510052093832608,874,0.34744525547445254,0.34788937409024745,0.34738372093023256,0.3475727834983109,0.0002252684727314856
12,0.07580081621805827,0.02103482762702606,0.00520936648050944,0.007367156728108248,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 4}",0.42318840579710143,0.4227405247813411,0.39473684210526316,0.41359223300970877,0.01329522002380679,542,0.42627737226277373,0.4163027656477438,0.39680232558139533,0.41312748783063763,0.01224081658848009
13,0.04586911201477051,0.0066353270601676095,0.0,0.0,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 5}",0.4260869565217391,0.42565597667638483,0.4269005847953216,0.4262135922330097,0.0005153877544269822,212,0.42627737226277373,0.4264919941775837,0.4258720930232558,0.42621381982120443,0.00025703248161317114
