,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.016322517395019533,0.008804080990484232,0.006253385543823242,0.007658804189658068,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 1}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,895,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
1,0.028842067718505858,0.005906613333970867,9.72747802734375e-05,0.000194549560546875,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 2}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,895,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
2,0.0338529109954834,0.003168169873012735,0.0,0.0,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 3}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,895,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
3,0.04324345588684082,0.007753075306300457,0.0,0.0,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 4}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,895,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
4,0.0369926929473877,0.0057402941983646484,0.0,0.0,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 5}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.7272727272727273,0.631578947368421,0.648578811369509,0.039241332207194314,455,0.627831715210356,0.627831715210356,0.627831715210356,0.7,0.6270096463022508,0.6421009583866638,0.028951271552889717
5,0.046859455108642575,0.009560300584257712,0.00010004043579101563,0.00020008087158203126,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 6}",0.01282051282051282,0.6282051282051282,0.14102564102564102,0.05194805194805195,0.631578947368421,0.29198966408268734,0.2778419209541646,1041,0.05825242718446602,0.627831715210356,0.0970873786407767,0.04838709677419355,0.6270096463022508,0.2917136528224086,0.274586998404346
6,0.053925085067749026,0.008085759255863417,0.0,0.0,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 7}",0.9743589743589743,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.4935400516795866,0.24158767562484063,854,0.948220064724919,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.487302945987488,0.23045946247499632
7,0.055747604370117186,0.01649360033561725,0.0,0.0,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 8}",0.6282051282051282,0.8205128205128205,0.6282051282051282,0.06493506493506493,0.75,0.5788113695090439,0.26655933708077456,815,0.627831715210356,0.8187702265372169,0.627831715210356,0.04838709677419355,0.7588424437299035,0.5763326394924052,0.27426870690275773
8,0.06394438743591309,0.007072088346910803,0.0,0.0,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 9}",0.6282051282051282,0.6282051282051282,0.6153846153846154,0.6233766233766234,0.7368421052631579,0.6459948320413437,0.04515525640486977,456,0.627831715210356,0.627831715210356,0.6213592233009708,0.6290322580645161,0.7556270096463023,0.6523363842865002,0.05171571850409744
9,0.05704021453857422,0.010064397340948508,0.0,0.0,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 1}",0.6025641025641025,0.6538461538461539,0.6025641025641025,0.5324675324675324,0.631578947368421,0.6046511627906976,0.04084905405365253,759,0.6245954692556634,0.6084142394822006,0.6213592233009708,0.5193548387096775,0.6237942122186495,0.5995035965934323,0.04049821587904546
10,0.028950309753417967,0.005220150850820001,0.0,0.0,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 2}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,481,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
11,0.06773219108581544,0.024009676555851886,0.0,0.0,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 3}",0.9102564102564102,0.8461538461538461,0.7564102564102564,0.935064935064935,0.9078947368421053,0.8708010335917312,0.06454027344583527,147,0.9093851132686084,0.8737864077669902,0.7572815533980582,0.964516129032258,0.9710610932475884,0.8952060593427007,0.0777700306197899
