,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.03568744659423828,0.0061546182575386915,0.0,0.0,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 1}",0.34782608695652173,0.34782608695652173,0.34782608695652173,0.3463414634146341,0.3480392156862745,0.34757281553398056,0.0006192993286040435,816,0.34750911300121506,0.34750911300121506,0.34750911300121506,0.3478787878787879,0.3474576271186441,0.34757275080021544,0.00015431232219401302
1,0.027643728256225585,0.007780669146816039,0.0,0.0,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 2}",0.2463768115942029,0.26570048309178745,0.3140096618357488,0.33170731707317075,0.25,0.2815533980582524,0.034766685660335764,974,0.24665856622114216,0.24179829890643986,0.32806804374240583,0.3236363636363636,0.22397094430992737,0.2728264433632558,0.043971913174017906
2,0.02006359100341797,0.006134805246715719,0.003124713897705078,0.006249427795410156,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 3}",0.4444444444444444,0.36231884057971014,0.40096618357487923,0.3853658536585366,0.37254901960784315,0.3932038834951456,0.028778536412190595,611,0.4106925880923451,0.33171324422843257,0.3778857837181045,0.38181818181818183,0.38498789346246975,0.37741953826390673,0.025585177778142194
3,0.02319183349609375,0.007007840655438332,0.0,0.0,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 4}",0.4251207729468599,0.4251207729468599,0.4251207729468599,0.4292682926829268,0.4264705882352941,0.4262135922330097,0.0016094382569135867,60,0.4264884568651276,0.4264884568651276,0.4264884568651276,0.4254545454545455,0.4261501210653753,0.4262140074230608,0.0004017042287733152
4,0.026624536514282225,0.008141096835830891,0.0002010822296142578,0.0004021644592285156,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 5}",0.357487922705314,0.2028985507246377,0.32367149758454106,0.3170731707317073,0.35784313725490197,0.3116504854368932,0.057066942811600616,948,0.3572296476306197,0.26366950182260024,0.3292831105710814,0.33090909090909093,0.32082324455205813,0.32038291909709005,0.030868432711654768
5,0.03347525596618652,0.002783283618699695,9.999275207519531e-05,0.00019998550415039061,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 6}",0.32367149758454106,0.4106280193236715,0.4057971014492754,0.35121951219512193,0.36764705882352944,0.3718446601941748,0.03299246659907797,721,0.33900364520048604,0.39003645200486026,0.40340218712029163,0.416969696969697,0.4128329297820823,0.3924489822154834,0.028280621700400764
6,0.026317882537841796,0.006383866969890256,0.0,0.0,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 7}",0.4444444444444444,0.4975845410628019,0.391304347826087,0.424390243902439,0.29901960784313725,0.4116504854368932,0.0657893834573662,477,0.40097205346294046,0.425273390036452,0.3487241798298906,0.3406060606060606,0.37167070217917675,0.37744927722290406,0.03180066832282469
7,0.03640713691711426,0.00948842414281945,0.0,0.0,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 8}",0.3285024154589372,0.40096618357487923,0.391304347826087,0.35609756097560974,0.37745098039215685,0.37087378640776697,0.026052051993875665,732,0.3377885783718105,0.39246658566221143,0.39611178614823817,0.40484848484848485,0.4019370460048426,0.3866304962071175,0.024801908449768796
8,0.033575248718261716,0.002836791402036308,0.00020017623901367188,0.00040035247802734376,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 9}",0.34782608695652173,0.40096618357487923,0.357487922705314,0.3463414634146341,0.3480392156862745,0.36019417475728155,0.020826774193140767,754,0.34750911300121506,0.39246658566221143,0.3462940461725395,0.3478787878787879,0.3474576271186441,0.3563212319666796,0.01808050244028687
9,0.02632427215576172,0.0063890835499431165,0.0,0.0,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 1}",0.34782608695652173,0.34782608695652173,0.34782608695652173,0.3463414634146341,0.3480392156862745,0.34757281553398056,0.0006192993286040435,816,0.34750911300121506,0.34750911300121506,0.34750911300121506,0.3478787878787879,0.3474576271186441,0.34757275080021544,0.00015431232219401302
10,0.022676563262939452,0.0064677527477552555,0.0,0.0,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 2}",0.34782608695652173,0.34782608695652173,0.34782608695652173,0.3463414634146341,0.3480392156862745,0.34757281553398056,0.0006192993286040435,816,0.34750911300121506,0.34750911300121506,0.34750911300121506,0.3478787878787879,0.3474576271186441,0.34757275080021544,0.00015431232219401302
