,cancer log-likelihood,wine log-likelihood
1,-2.8378770664098454,-7.6036955580724195
2,-1.206644631207717,14.293966151997633
3,-1.017164968688146,27.209439169213223
4,-0.9721503405172669,27.67169365051002
5,-0.9697070509887771,28.9145719821414
6,-0.9588737104430484,28.96131378312043
7,-0.9022326375917968,29.334102541627914
8,-0.8919507461780135,29.369726493173918
9,-0.8550397977876227,30.54120250390327
