1,0.4755166751586395
2,1.8584149682586097
3,119.79006183012318
4,294.4909562332663
5,246.54189578689488
6,531.1750069497164
7,463.9670354269004
8,410.94873299737895
9,367.16707813097594
10,330.67816787782266
11,153.64326582479603
